datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2014-01-26,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-460.0,-458.0,-458.0,-458.0,-458.0
2014-01-27,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-458.0,-460.0,-458.0,-452.0,-458.0,-451.0,-458.0,-454.0,-460.0,-460.0,-460.0,-456.0,-460.0,-454.0,-454.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-458.0,-452.0,-452.0,-460.0
2014-01-28,-460.0,-454.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-454.0,-452.0,-451.0,-460.0,-460.0,-460.0,-456.0,-454.0,-460.0,-456.0,-456.0,-460.0,-456.0,-460.0,-460.0,-445.0,-456.0,-456.0,-454.0,-456.0,-458.0,-458.0,-458.0,-449.0,-449.0,-460.0
2014-01-29,-458.0,-454.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-456.0,-460.0,-456.0,-456.0,-454.0,-454.0,-460.0,-460.0,-456.0,-451.0,-456.0,-456.0,-451.0,-460.0,-458.0,-458.0,-458.0,-454.0,-454.0,-458.0
2014-01-30,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-456.0,-460.0,-456.0,-460.0,-458.0,-458.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-458.0,-460.0,-460.0,-460.0,-458.0,-456.0,-456.0,-460.0
2014-01-31,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-458.0,-454.0,-454.0,-460.0
2014-02-01,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-452.0,-452.0,-460.0
2014-02-02,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-458.0,-460.0,-460.0,-451.0,-451.0,-460.0
2014-02-03,-458.0,-460.0,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-460.0,-454.0,-460.0,-460.0,-460.0,-460.0,-454.0,-458.0,-458.0,-460.0,-460.0,-458.0,-456.0,-458.0,-460.0,-458.0,-456.0,-460.0,-460.0,-458.0,-460.0,-458.0,-456.0,-456.0,-460.0
2014-02-04,-458.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-460.0,-456.0,-454.0,-460.0,-458.0,-460.0,-456.0,-458.0,-460.0,-460.0,-460.0,-454.0,-456.0,-460.0,-458.0,-460.0,-460.0,-458.0,-460.0,-458.0,-460.0,-458.0,-451.0,-451.0,-460.0
