datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston
2015-11-13,100.0,92.0,100.0,100.0,59.0,58.0,45.0,39.0,68.0,73.0,48.0,76.0,71.0,74.0,80.0,86.0,86.0,66.0,66.0,76.0,93.0,100.0,73.0,100.0,81.0,88.0,93.0,87.0,100.0,93.0
2015-11-14,94.0,93.0,100.0,100.0,52.0,74.0,46.0,41.0,69.0,56.0,72.0,87.0,87.0,52.0,86.0,92.0,92.0,80.0,79.0,56.0,94.0,62.0,86.0,100.0,69.0,100.0,60.0,55.0,100.0,98.0
2015-11-15,100.0,90.0,100.0,100.0,77.0,66.0,55.0,88.0,93.0,49.0,87.0,81.0,87.0,59.0,100.0,81.0,89.0,81.0,73.0,92.0,71.0,72.0,92.0,100.0,69.0,94.0,86.0,100.0,97.0,100.0
2015-11-16,100.0,100.0,100.0,100.0,67.0,93.0,81.0,100.0,100.0,80.0,100.0,100.0,100.0,93.0,100.0,93.0,79.0,76.0,93.0,93.0,95.0,93.0,92.0,89.0,74.0,100.0,80.0,65.0,93.0,87.0
2015-11-17,100.0,94.0,82.0,100.0,70.0,93.0,25.0,69.0,86.0,100.0,88.0,94.0,100.0,93.0,100.0,100.0,100.0,76.0,91.0,87.0,93.0,100.0,93.0,100.0,83.0,87.0,86.0,77.0,85.0,100.0
2015-11-18,93.0,100.0,93.0,100.0,59.0,86.0,57.0,80.0,62.0,72.0,75.0,68.0,93.0,93.0,100.0,100.0,82.0,95.0,93.0,100.0,100.0,94.0,93.0,88.0,71.0,93.0,93.0,83.0,92.0,100.0
2015-11-19,100.0,100.0,93.0,100.0,71.0,81.0,74.0,100.0,79.0,80.0,86.0,100.0,100.0,76.0,87.0,87.0,100.0,100.0,82.0,100.0,93.0,100.0,100.0,88.0,100.0,93.0,95.0,93.0,82.0,94.0
2015-11-20,100.0,100.0,95.0,100.0,69.0,70.0,73.0,81.0,85.0,80.0,100.0,93.0,93.0,80.0,65.0,86.0,100.0,86.0,76.0,87.0,65.0,94.0,100.0,100.0,56.0,70.0,100.0,93.0,100.0,100.0
2015-11-21,100.0,92.0,100.0,100.0,59.0,100.0,41.0,70.0,69.0,92.0,100.0,86.0,96.0,93.0,92.0,93.0,100.0,87.0,93.0,87.0,100.0,94.0,93.0,94.0,68.0,95.0,81.0,100.0,87.0,100.0
2015-11-22,98.0,100.0,76.0,100.0,59.0,59.0,34.0,34.0,74.0,59.0,69.0,81.0,70.0,80.0,92.0,92.0,92.0,70.0,89.0,93.0,100.0,100.0,93.0,100.0,80.0,100.0,87.0,100.0,92.0,100.0
2015-11-23,100.0,92.0,97.0,100.0,64.0,54.0,69.0,61.0,73.0,63.0,92.0,94.0,100.0,74.0,92.0,80.0,100.0,79.0,79.0,80.0,100.0,100.0,100.0,100.0,83.0,100.0,64.0,95.0,82.0,100.0
2015-11-24,99.0,100.0,100.0,100.0,87.0,100.0,42.0,61.0,73.0,48.0,93.0,87.0,93.0,76.0,100.0,92.0,100.0,80.0,86.0,92.0,100.0,81.0,92.0,82.0,81.0,100.0,92.0,100.0,80.0,100.0
2015-11-25,95.0,100.0,99.0,100.0,93.0,87.0,65.0,55.0,85.0,74.0,100.0,91.0,93.0,83.0,86.0,80.0,100.0,68.0,86.0,80.0,100.0,87.0,100.0,70.0,80.0,100.0,100.0,85.0,92.0,100.0
2015-11-26,99.0,100.0,100.0,100.0,75.0,93.0,59.0,70.0,93.0,100.0,100.0,93.0,100.0,96.0,92.0,79.0,93.0,57.0,76.0,79.0,86.0,100.0,89.0,88.0,56.0,87.0,92.0,100.0,83.0,100.0
2015-11-27,100.0,92.0,83.0,100.0,74.0,100.0,53.0,69.0,93.0,92.0,100.0,96.0,94.0,100.0,85.0,100.0,100.0,76.0,100.0,100.0,100.0,100.0,100.0,100.0,71.0,100.0,100.0,100.0,93.0,100.0
2015-11-28,100.0,92.0,100.0,100.0,75.0,100.0,56.0,64.0,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,100.0,100.0,73.0,96.0,100.0,93.0,93.0,100.0,100.0
2015-11-29,100.0,89.0,100.0,100.0,51.0,100.0,76.0,60.0,94.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,93.0,100.0,100.0,100.0,88.0,100.0,100.0,93.0,93.0,100.0,100.0
2015-11-30,100.0,89.0,96.0,100.0,56.0,93.0,63.0,51.0,68.0,100.0,100.0,100.0,100.0,100.0,92.0,100.0,100.0,100.0,94.0,88.0,100.0,100.0,100.0,100.0,81.0,100.0,78.0,100.0,82.0,80.0
2015-12-01,97.0,84.0,96.0,100.0,68.0,100.0,61.0,62.0,66.0,54.0,100.0,96.0,93.0,86.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,93.0,98.0,100.0
2015-12-02,94.0,100.0,95.0,100.0,67.0,93.0,45.0,55.0,61.0,65.0,100.0,100.0,100.0,80.0,100.0,92.0,100.0,100.0,92.0,100.0,100.0,94.0,100.0,90.0,96.0,100.0,100.0,100.0,100.0,100.0
2015-12-03,100.0,100.0,100.0,100.0,77.0,65.0,51.0,51.0,67.0,65.0,93.0,100.0,93.0,92.0,100.0,100.0,100.0,74.0,92.0,100.0,100.0,94.0,87.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0
2015-12-04,100.0,100.0,100.0,100.0,87.0,81.0,53.0,40.0,58.0,57.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,86.0,100.0,93.0,97.0,82.0,100.0,100.0,80.0,100.0,86.0,94.0,87.0,100.0
2015-12-05,90.0,93.0,100.0,98.0,100.0,100.0,55.0,40.0,70.0,74.0,93.0,81.0,100.0,87.0,93.0,100.0,100.0,100.0,100.0,81.0,100.0,88.0,100.0,100.0,93.0,100.0,92.0,100.0,86.0,100.0
2015-12-06,100.0,94.0,100.0,100.0,46.0,75.0,61.0,46.0,64.0,67.0,100.0,88.0,100.0,72.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,88.0,93.0,100.0,100.0,100.0,100.0,100.0,93.0,96.0
2015-12-07,94.0,100.0,93.0,100.0,71.0,64.0,57.0,37.0,67.0,54.0,87.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,100.0,100.0,100.0,100.0,92.0,100.0,93.0,93.0,100.0,100.0
2015-12-08,100.0,100.0,100.0,100.0,68.0,71.0,49.0,38.0,57.0,52.0,93.0,93.0,100.0,86.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,96.0,100.0,100.0,93.0,100.0,86.0,100.0,90.0,100.0
2015-12-09,93.0,96.0,100.0,100.0,93.0,100.0,53.0,52.0,59.0,53.0,100.0,100.0,100.0,93.0,100.0,87.0,100.0,76.0,81.0,87.0,93.0,93.0,100.0,100.0,92.0,100.0,100.0,100.0,87.0,100.0
2015-12-10,87.0,92.0,100.0,95.0,100.0,100.0,58.0,61.0,79.0,45.0,100.0,93.0,100.0,55.0,93.0,86.0,87.0,100.0,100.0,100.0,100.0,93.0,93.0,100.0,93.0,100.0,100.0,93.0,93.0,93.0
2015-12-11,89.0,96.0,93.0,98.0,88.0,100.0,62.0,69.0,52.0,56.0,100.0,100.0,94.0,87.0,94.0,100.0,88.0,100.0,100.0,100.0,87.0,95.0,100.0,96.0,93.0,100.0,100.0,90.0,100.0,100.0
2015-12-12,94.0,100.0,90.0,100.0,80.0,100.0,84.0,100.0,100.0,92.0,100.0,88.0,96.0,94.0,100.0,100.0,100.0,83.0,93.0,100.0,88.0,93.0,100.0,100.0,94.0,95.0,100.0,88.0,75.0,100.0
2015-12-13,100.0,95.0,87.0,100.0,63.0,100.0,59.0,81.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,93.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,93.0,87.0,88.0,85.0
2015-12-14,100.0,93.0,93.0,100.0,93.0,89.0,66.0,100.0,85.0,92.0,88.0,81.0,100.0,100.0,100.0,100.0,100.0,93.0,93.0,100.0,93.0,100.0,100.0,94.0,100.0,100.0,100.0,100.0,100.0,96.0
2015-12-15,100.0,100.0,93.0,100.0,86.0,100.0,38.0,100.0,83.0,100.0,100.0,93.0,100.0,93.0,91.0,93.0,100.0,100.0,86.0,93.0,81.0,100.0,89.0,100.0,85.0,90.0,100.0,93.0,100.0,100.0
2015-12-16,100.0,100.0,100.0,100.0,53.0,93.0,49.0,69.0,86.0,92.0,100.0,100.0,100.0,76.0,100.0,100.0,95.0,100.0,100.0,100.0,93.0,96.0,100.0,100.0,82.0,100.0,74.0,71.0,94.0,100.0
2015-12-17,100.0,100.0,96.0,100.0,57.0,81.0,70.0,86.0,85.0,74.0,92.0,100.0,93.0,83.0,86.0,81.0,100.0,87.0,98.0,100.0,93.0,100.0,100.0,94.0,100.0,93.0,100.0,94.0,93.0,100.0
2015-12-18,100.0,100.0,100.0,100.0,71.0,93.0,70.0,69.0,78.0,72.0,74.0,86.0,93.0,85.0,79.0,80.0,100.0,80.0,86.0,100.0,86.0,100.0,100.0,94.0,94.0,71.0,100.0,94.0,100.0,100.0
2015-12-19,100.0,100.0,100.0,100.0,77.0,100.0,65.0,67.0,79.0,68.0,92.0,86.0,93.0,80.0,78.0,79.0,88.0,69.0,73.0,86.0,79.0,97.0,85.0,91.0,79.0,80.0,65.0,100.0,83.0,100.0
2015-12-20,100.0,93.0,100.0,100.0,100.0,100.0,93.0,79.0,81.0,68.0,100.0,85.0,93.0,67.0,87.0,85.0,100.0,86.0,73.0,86.0,79.0,92.0,92.0,73.0,73.0,80.0,68.0,55.0,68.0,100.0
2015-12-21,94.0,100.0,100.0,100.0,76.0,100.0,86.0,78.0,79.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,94.0,93.0,100.0,93.0,93.0,86.0,88.0,87.0,100.0,83.0,93.0,100.0,100.0
2015-12-22,100.0,100.0,100.0,100.0,100.0,100.0,82.0,80.0,79.0,56.0,100.0,100.0,100.0,100.0,100.0,93.0,100.0,100.0,100.0,100.0,100.0,91.0,100.0,88.0,94.0,100.0,93.0,93.0,100.0,100.0
2015-12-23,100.0,100.0,89.0,100.0,100.0,100.0,93.0,78.0,80.0,100.0,100.0,94.0,94.0,82.0,100.0,100.0,100.0,94.0,100.0,100.0,100.0,100.0,100.0,94.0,93.0,100.0,100.0,100.0,100.0,100.0
2015-12-24,95.0,96.0,89.0,100.0,81.0,100.0,65.0,100.0,74.0,79.0,100.0,66.0,100.0,90.0,100.0,86.0,100.0,100.0,90.0,100.0,93.0,94.0,100.0,88.0,100.0,93.0,100.0,94.0,93.0,100.0
2015-12-25,100.0,100.0,93.0,100.0,92.0,100.0,74.0,100.0,92.0,85.0,100.0,81.0,100.0,100.0,92.0,87.0,100.0,100.0,93.0,100.0,87.0,100.0,100.0,88.0,100.0,93.0,100.0,100.0,80.0,100.0
2015-12-26,100.0,100.0,100.0,100.0,92.0,100.0,32.0,41.0,92.0,92.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,93.0,86.0,100.0,100.0,80.0,82.0
2015-12-27,100.0,100.0,100.0,100.0,51.0,59.0,39.0,31.0,100.0,78.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,88.0,100.0,100.0,100.0,100.0,100.0,83.0,100.0,100.0,100.0,100.0,93.0,100.0
2015-12-28,100.0,100.0,100.0,100.0,60.0,80.0,50.0,55.0,100.0,85.0,90.0,100.0,97.0,94.0,92.0,100.0,100.0,100.0,100.0,100.0,99.0,100.0,100.0,88.0,87.0,86.0,93.0,83.0,84.0,100.0
2015-12-29,100.0,100.0,93.0,100.0,92.0,100.0,61.0,75.0,100.0,85.0,90.0,87.0,100.0,85.0,92.0,86.0,100.0,70.0,93.0,100.0,100.0,94.0,100.0,83.0,99.0,100.0,100.0,100.0,92.0,100.0
