datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
2015-02-16,-455.17,-453.92,-458.67,-454.83,-458.75,-458.33,-458.75,-457.42,-454.67,-456.75,-449.42,-445.08,-449.38,-455.33,-454.12,-454.33,-455.42,-456.25,-456.42,-454.21,-457.58,-454.0,-455.0,-452.96,-457.5,-453.92,-453.17,-452.5,-452.71,-441.42,-457.75,-456.25,-457.83,-455.25,-457.67,-458.42
2015-02-17,-456.75,-455.17,-457.92,-455.25,-458.92,-458.25,-458.0,-457.5,-454.46,-455.75,-451.25,-452.92,-452.21,-455.5,-450.88,-454.25,-453.33,-455.92,-456.08,-452.12,-455.75,-451.29,-453.92,-451.58,-457.5,-456.83,-458.0,-457.58,-457.83,-453.42,-457.25,-455.42,-457.67,-451.33,-453.96,-458.83
2015-02-18,-458.0,-457.83,-457.58,-457.42,-458.0,-458.0,-458.0,-458.08,-456.42,-454.75,-456.17,-455.67,-456.83,-451.96,-448.83,-448.79,-450.54,-454.21,-452.75,-452.17,-454.62,-453.04,-453.83,-450.29,-455.42,-454.58,-457.92,-458.17,-457.75,-454.25,-455.92,-452.04,-456.75,-446.04,-454.33,-458.08
2015-02-19,-456.5,-459.0,-458.42,-457.0,-458.5,-458.25,-458.33,-458.0,-457.67,-454.58,-453.88,-450.71,-455.25,-456.17,-455.46,-453.88,-450.83,-455.17,-452.71,-451.25,-451.62,-449.67,-449.5,-447.17,-453.08,-449.92,-452.83,-454.12,-455.46,-451.71,-448.08,-454.83,-455.46,-441.46,-452.67,-453.83
2015-02-20,-457.42,-458.0,-458.17,-458.0,-459.33,-458.42,-459.33,-458.08,-455.5,-455.42,-449.79,-446.25,-450.54,-452.38,-452.62,-450.46,-451.5,-456.58,-455.5,-456.08,-454.25,-454.17,-455.5,-449.96,-456.0,-451.08,-452.67,-453.58,-450.67,-444.58,-448.38,-450.79,-450.54,-445.71,-455.83,-455.42
2015-02-21,-455.58,-458.42,-458.17,-456.58,-459.0,-458.25,-458.67,-457.75,-452.96,-456.67,-450.92,-445.71,-447.08,-456.08,-453.17,-454.25,-453.12,-448.12,-455.5,-453.0,-453.83,-455.83,-455.08,-448.42,-456.83,-452.5,-455.92,-456.58,-457.62,-450.42,-454.29,-454.25,-454.0,-452.21,-457.33,-458.08
2015-02-22,-456.0,-454.17,-453.67,-457.08,-458.92,-457.17,-459.33,-456.58,-453.54,-456.0,-452.88,-448.38,-454.29,-450.46,-450.67,-450.71,-452.33,-454.75,-455.83,-454.33,-456.42,-456.17,-453.79,-451.92,-456.92,-456.21,-455.58,-457.75,-457.67,-452.71,-457.75,-456.17,-458.92,-456.25,-457.58,-458.42
2015-02-23,-458.75,-457.25,-446.42,-457.0,-458.25,-454.83,-458.08,-455.25,-456.08,-458.33,-444.42,-447.0,-450.33,-455.0,-452.54,-451.08,-452.17,-452.58,-454.92,-453.29,-454.04,-456.33,-452.71,-454.25,-455.0,-450.0,-454.67,-454.5,-453.62,-449.12,-456.83,-453.08,-458.17,-453.0,-455.17,-458.0
2015-02-24,-458.83,-458.0,-454.88,-458.25,-458.0,-457.92,-456.92,-457.0,-457.67,-458.0,-453.67,-454.67,-454.17,-452.96,-445.33,-453.83,-449.17,-456.83,-455.12,-456.58,-449.12,-456.17,-453.67,-455.92,-456.92,-447.46,-457.0,-457.0,-457.58,-450.75,-456.25,-450.92,-456.17,-450.54,-455.25,-458.0
2015-02-25,-456.17,-458.0,-457.33,-457.5,-458.33,-457.5,-458.08,-457.33,-457.25,-454.5,-455.46,-457.17,-455.58,-454.75,-454.17,-455.29,-452.67,-457.75,-455.67,-457.17,-452.79,-456.0,-456.83,-454.38,-454.75,-449.33,-455.58,-455.5,-451.75,-450.46,-456.0,-453.33,-457.67,-453.33,-457.67,-458.0
2015-02-26,-457.5,-458.0,-456.92,-458.25,-459.5,-458.42,-459.0,-458.0,-455.75,-456.42,-453.5,-450.17,-454.88,-446.5,-452.67,-451.08,-450.38,-456.83,-454.17,-454.75,-453.17,-452.38,-453.96,-447.0,-457.0,-454.92,-455.83,-456.25,-454.75,-451.12,-455.83,-453.5,-458.33,-453.42,-455.58,-457.17
2015-02-27,-457.58,-458.25,-449.12,-457.25,-459.5,-458.5,-458.33,-457.5,-456.17,-457.92,-449.5,-449.67,-452.0,-456.25,-454.5,-452.83,-452.33,-454.83,-456.42,-454.33,-456.58,-453.42,-456.83,-454.33,-456.83,-453.75,-457.58,-455.83,-453.79,-454.0,-455.92,-451.83,-456.92,-446.67,-447.79,-458.17
2015-02-28,-456.08,-455.08,-451.38,-455.5,-459.0,-454.5,-452.92,-454.75,-456.17,-458.5,-450.58,-452.0,-451.04,-455.5,-452.92,-454.92,-456.17,-456.5,-456.75,-453.96,-455.67,-451.38,-452.75,-451.79,-458.0,-453.25,-456.92,-457.08,-451.42,-452.67,-456.67,-453.21,-457.75,-453.21,-456.5,-457.92
2015-03-01,-457.67,-458.08,-457.83,-457.5,-458.92,-458.17,-456.83,-455.92,-458.67,-458.75,-450.92,-453.5,-454.67,-457.33,-450.92,-456.92,-456.33,-454.25,-457.0,-454.42,-456.75,-456.29,-456.17,-450.17,-456.17,-456.17,-458.0,-458.0,-457.83,-454.25,-456.75,-455.17,-457.25,-454.42,-456.33,-458.0
2015-03-02,-452.79,-458.42,-455.25,-455.33,-459.75,-457.83,-457.92,-454.46,-455.88,-457.83,-451.08,-452.21,-454.58,-456.12,-453.62,-455.75,-454.08,-455.17,-456.08,-458.0,-453.33,-458.42,-455.08,-452.62,-454.92,-451.04,-455.17,-454.83,-453.67,-449.42,-457.75,-454.12,-456.0,-452.58,-456.25,-458.0
2015-03-03,-455.42,-457.92,-458.0,-457.42,-458.5,-457.67,-458.92,-457.75,-455.79,-454.75,-456.42,-456.67,-454.04,-448.67,-451.25,-452.21,-452.12,-455.0,-453.71,-457.08,-453.75,-457.67,-454.42,-451.54,-456.5,-453.83,-456.42,-456.0,-457.25,-450.29,-457.42,-452.88,-456.42,-451.96,-454.92,-458.0
2015-03-04,-457.33,-458.0,-457.25,-458.75,-459.25,-457.75,-456.0,-458.0,-456.42,-457.17,-455.33,-451.33,-451.75,-450.71,-450.12,-449.71,-451.38,-453.04,-453.88,-452.96,-451.88,-454.5,-449.58,-450.79,-455.67,-452.46,-454.5,-453.54,-448.58,-449.54,-457.92,-453.83,-452.75,-455.25,-456.5,-458.33
2015-03-05,-456.75,-458.58,-457.58,-458.0,-459.08,-457.83,-457.67,-455.92,-456.58,-457.17,-443.79,-444.92,-447.08,-455.75,-454.75,-451.29,-454.17,-451.71,-454.92,-450.96,-453.75,-454.08,-446.17,-451.58,-456.08,-450.62,-456.25,-453.92,-450.58,-452.58,-456.67,-453.88,-449.46,-456.17,-457.75,-458.08
2015-03-06,-456.42,-458.17,-457.83,-458.17,-458.58,-458.0,-457.42,-456.17,-457.08,-456.92,-453.67,-457.0,-454.5,-451.12,-451.71,-453.17,-452.0,-456.5,-456.5,-453.88,-453.96,-453.0,-450.12,-457.17,-457.67,-452.0,-456.08,-453.12,-451.12,-452.33,-453.88,-450.38,-455.38,-451.79,-454.08,-457.17
